order_id,customer_id,address_id,order_date,order_status,total_amount,order_source,expected_delivery_date,coupon_discount
370,4346,5866,05-02-2023,Shipped,3794.49,Website,10-02-2023,0
371,4981,6718,05-02-2023,Delivered,4078.54,Mobile App,12-02-2023,10
372,5638,7629,05-02-2023,Shipped,2986,Mobile App,08-02-2023,0
373,6600,8927,05-02-2023,Delivered,621.06,Mobile App,07-02-2023,0
374,6738,9108,05-02-2023,Cancelled,1803.72,Mobile App,10-02-2023,5
375,7262,9814,05-02-2023,Delivered,2695.66,Website,07-02-2023,0
376,9799,13261,05-02-2023,Delivered,1566.01,Website,12-02-2023,0
377,694,936,06-02-2023,Delivered,2756.69,Website,12-02-2023,0
378,1381,1874,06-02-2023,Shipped,1009.2,Mobile App,10-02-2023,0
379,1475,1991,06-02-2023,Delivered,1272.45,Mobile App,08-02-2023,5
380,2669,3595,06-02-2023,Delivered,1522.43,Website,10-02-2023,0
381,2804,3784,06-02-2023,Delivered,356.32,Website,12-02-2023,0
382,2957,3999,06-02-2023,Delivered,631.13,Website,11-02-2023,0
383,3545,4783,06-02-2023,Delivered,2779.18,Mobile App,11-02-2023,20
384,4433,5991,06-02-2023,Delivered,4775.73,Mobile App,11-02-2023,10
385,8579,11624,06-02-2023,Delivered,5144.9,Website,12-02-2023,20
386,84,109,07-02-2023,Delivered,2252.8,Mobile App,09-02-2023,0
387,1244,1689,07-02-2023,Delivered,2214,Mobile App,13-02-2023,10
388,3702,4995,07-02-2023,Delivered,847.7,Website,12-02-2023,0
389,4284,5788,07-02-2023,Delivered,2512.62,Website,09-02-2023,5
390,4627,6247,07-02-2023,Delivered,2149.35,Website,11-02-2023,0
391,5067,6839,07-02-2023,Cancelled,657.86,Website,10-02-2023,5
392,7437,10057,07-02-2023,Delivered,7237.79,Website,12-02-2023,5
393,7609,10289,07-02-2023,Delivered,2744.58,Website,09-02-2023,0
394,8184,11072,07-02-2023,Confirmed,1282.98,Website,14-02-2023,0
395,8292,11218,07-02-2023,Delivered,503.09,Website,11-02-2023,0
396,9233,12503,07-02-2023,Delivered,2310.87,Website,13-02-2023,0
397,9726,13170,07-02-2023,Delivered,4138.65,Website,09-02-2023,0
398,9764,13216,07-02-2023,Confirmed,717.52,Mobile App,10-02-2023,0
399,9777,13235,07-02-2023,Delivered,461.36,Website,12-02-2023,0
400,111,149,08-02-2023,Delivered,12382.45,Mobile App,11-02-2023,0
401,990,1338,08-02-2023,Delivered,5090.77,Website,10-02-2023,10
402,1650,2235,08-02-2023,Delivered,1413.45,Mobile App,11-02-2023,10
403,2483,3349,08-02-2023,Delivered,2300.51,Mobile App,12-02-2023,0
404,2613,3527,08-02-2023,Delivered,704.06,Website,13-02-2023,0
405,2799,3777,08-02-2023,Delivered,28147.53,Website,14-02-2023,0
406,2876,3887,08-02-2023,Delivered,14739.88,Mobile App,12-02-2023,20
407,4509,6086,08-02-2023,Delivered,2798.99,Mobile App,10-02-2023,0
408,6115,8275,08-02-2023,Delivered,1889.27,Mobile App,12-02-2023,0
409,6695,9051,08-02-2023,Cancelled,403.12,Website,11-02-2023,0
410,7293,9858,08-02-2023,Cancelled,426.58,Website,12-02-2023,0
411,7301,9867,08-02-2023,Delivered,11189.33,Website,11-02-2023,5
412,7487,10122,08-02-2023,Delivered,532.18,Website,12-02-2023,0
413,8278,11200,08-02-2023,Delivered,5854.55,Website,13-02-2023,10
414,9220,12482,08-02-2023,Delivered,967.32,Mobile App,12-02-2023,0
415,1899,2569,09-02-2023,Delivered,668.67,Website,13-02-2023,10
416,1952,2638,09-02-2023,Delivered,2317.45,Website,15-02-2023,0
417,2690,3625,09-02-2023,Delivered,1160.35,Website,14-02-2023,20
418,3147,4244,09-02-2023,Delivered,7753.92,Mobile App,13-02-2023,0
419,4030,5437,09-02-2023,Delivered,552.6,Website,11-02-2023,20
420,4903,6615,09-02-2023,Delivered,2559.47,Mobile App,14-02-2023,10
421,7975,10782,09-02-2023,Delivered,791.3,Mobile App,16-02-2023,5
422,9149,12386,09-02-2023,Confirmed,277.78,Website,15-02-2023,0
423,886,1202,10-02-2023,Delivered,294.38,Website,12-02-2023,0
424,1054,1423,10-02-2023,Confirmed,778.93,Website,16-02-2023,5
425,5478,7409,10-02-2023,Confirmed,309.84,Mobile App,15-02-2023,0
426,6219,8415,10-02-2023,Delivered,827.51,Mobile App,13-02-2023,0
427,6550,8863,10-02-2023,Delivered,6412.44,Website,13-02-2023,20
428,6982,9425,10-02-2023,Delivered,2293.83,Website,13-02-2023,0
429,7140,9643,10-02-2023,Delivered,1987.83,Website,13-02-2023,0
430,7168,9687,10-02-2023,Delivered,4791.47,Mobile App,16-02-2023,10
431,7823,10587,10-02-2023,Delivered,354.41,Mobile App,17-02-2023,0
432,526,714,11-02-2023,Delivered,6382.78,Mobile App,13-02-2023,0
433,529,717,11-02-2023,Confirmed,6847.1,Mobile App,14-02-2023,0
434,1776,2402,11-02-2023,Delivered,14542.05,Mobile App,18-02-2023,0
435,3258,4390,11-02-2023,Delivered,8043.54,Website,14-02-2023,0
436,3367,4531,11-02-2023,Delivered,3782.73,Mobile App,17-02-2023,10
437,3446,4642,11-02-2023,Pending,303.03,Website,17-02-2023,10
438,3830,5181,11-02-2023,Delivered,2268.59,Website,16-02-2023,5
439,4134,5584,11-02-2023,Delivered,1287.01,Website,15-02-2023,10
440,5250,7114,11-02-2023,Delivered,2870.48,Website,18-02-2023,0
441,5639,7630,11-02-2023,Delivered,12856.41,Website,13-02-2023,0
442,6151,8325,11-02-2023,Delivered,1843.2,Mobile App,18-02-2023,0
443,7837,10606,11-02-2023,Delivered,15465.19,Website,17-02-2023,0
444,8684,11769,11-02-2023,Delivered,619.55,Website,13-02-2023,0
445,9144,12381,11-02-2023,Delivered,13617.09,Website,16-02-2023,0
446,226,305,12-02-2023,Cancelled,5582.7,Mobile App,15-02-2023,0
447,369,505,12-02-2023,Returned,2009.06,Website,14-02-2023,0
448,1250,1698,12-02-2023,Confirmed,2680.27,Mobile App,18-02-2023,0
449,5020,6774,12-02-2023,Delivered,6467.36,Mobile App,18-02-2023,0
450,6300,8518,12-02-2023,Delivered,34750.94,Mobile App,17-02-2023,0
451,7687,10396,12-02-2023,Delivered,2584.01,Mobile App,19-02-2023,0
452,7921,10713,12-02-2023,Delivered,12529.91,Website,16-02-2023,0
453,1315,1789,13-02-2023,Delivered,727.81,Website,19-02-2023,5
454,1389,1886,13-02-2023,Returned,4779.68,Website,19-02-2023,0
455,2531,3413,13-02-2023,Delivered,2973.94,Website,16-02-2023,5
456,3824,5172,13-02-2023,Delivered,2881.06,Website,17-02-2023,0
457,7311,9881,13-02-2023,Delivered,2191.46,Mobile App,20-02-2023,0
458,8595,11647,13-02-2023,Shipped,7307.85,Website,17-02-2023,5
459,8941,12113,13-02-2023,Delivered,1356.65,Mobile App,18-02-2023,5
460,757,1024,14-02-2023,Delivered,2944.06,Mobile App,17-02-2023,0
461,1945,2629,14-02-2023,Delivered,14460.67,Website,17-02-2023,0
462,2387,3227,14-02-2023,Delivered,7685.12,Website,18-02-2023,5
463,3382,4550,14-02-2023,Delivered,5233.23,Website,20-02-2023,20
464,3478,4686,14-02-2023,Delivered,1502.31,Website,16-02-2023,0
465,5311,7190,14-02-2023,Delivered,314.18,Mobile App,19-02-2023,0
466,5737,7760,14-02-2023,Delivered,34744.39,Mobile App,21-02-2023,0
467,5963,8056,14-02-2023,Delivered,846.73,Website,19-02-2023,0
468,6139,8308,14-02-2023,Delivered,770.28,Website,19-02-2023,0
469,6557,8870,14-02-2023,Confirmed,2019.37,Website,19-02-2023,0
470,6764,9145,14-02-2023,Delivered,9319.53,Website,21-02-2023,20
471,7858,10633,14-02-2023,Shipped,4122.47,Mobile App,17-02-2023,0
472,8487,11491,14-02-2023,Delivered,878.78,Website,19-02-2023,0
473,8550,11583,14-02-2023,Delivered,13830.69,Website,17-02-2023,5
474,203,275,15-02-2023,Delivered,2111.93,Website,22-02-2023,0
475,1292,1754,15-02-2023,Delivered,14625.53,Website,22-02-2023,5
476,1514,2041,15-02-2023,Delivered,1421.43,Website,21-02-2023,0
477,3492,4709,15-02-2023,Delivered,14361.67,Website,22-02-2023,5
478,4045,5458,15-02-2023,Shipped,1947.44,Mobile App,20-02-2023,20
479,4875,6575,15-02-2023,Delivered,394.42,Mobile App,21-02-2023,0
480,5731,7753,15-02-2023,Delivered,5287.1,Website,19-02-2023,5
481,7410,10014,15-02-2023,Shipped,933.11,Mobile App,18-02-2023,0
482,7518,10168,15-02-2023,Delivered,4213.3,Website,18-02-2023,0
483,8501,11510,15-02-2023,Delivered,966.67,Mobile App,21-02-2023,0
484,1497,2021,16-02-2023,Delivered,585.88,Website,23-02-2023,10
485,2377,3213,16-02-2023,Delivered,400.91,Mobile App,22-02-2023,0
486,2703,3639,16-02-2023,Delivered,3052.67,Website,21-02-2023,5
487,3347,4506,16-02-2023,Shipped,257.43,Website,19-02-2023,0
488,5259,7127,16-02-2023,Delivered,891.22,Mobile App,22-02-2023,0
489,6008,8125,16-02-2023,Delivered,410.44,Website,21-02-2023,0
490,6066,8205,16-02-2023,Delivered,571.65,Mobile App,18-02-2023,0
491,6662,9007,16-02-2023,Shipped,1057.64,Website,18-02-2023,0
492,9270,12549,16-02-2023,Delivered,239,Website,23-02-2023,0
493,9377,12697,16-02-2023,Delivered,2549.26,Website,19-02-2023,0
494,870,1182,17-02-2023,Cancelled,4777.7,Website,19-02-2023,10
495,1076,1452,17-02-2023,Delivered,3347.66,Website,21-02-2023,10
496,1315,1790,17-02-2023,Pending,1463.49,Website,23-02-2023,0
497,2170,2929,17-02-2023,Delivered,2076.6,Mobile App,23-02-2023,5
498,3029,4094,17-02-2023,Delivered,4411.8,Website,19-02-2023,10
499,4376,5909,17-02-2023,Delivered,3884.21,Website,20-02-2023,5
500,4881,6582,17-02-2023,Delivered,1498.45,Website,19-02-2023,0
501,4974,6706,17-02-2023,Confirmed,12042.92,Mobile App,24-02-2023,10
502,6116,8276,17-02-2023,Delivered,2910.37,Website,21-02-2023,0
503,7235,9777,17-02-2023,Shipped,262.29,Mobile App,19-02-2023,0
504,7672,10377,17-02-2023,Delivered,7972.05,Mobile App,19-02-2023,0
505,7728,10455,17-02-2023,Delivered,325.42,Website,21-02-2023,20
506,7926,10719,17-02-2023,Delivered,872.62,Website,19-02-2023,0
507,8517,11530,17-02-2023,Delivered,2935.52,Mobile App,21-02-2023,0
508,9517,12886,17-02-2023,Delivered,2171.73,Website,22-02-2023,10
509,9547,12929,17-02-2023,Delivered,1120.19,Website,23-02-2023,0
510,513,698,18-02-2023,Delivered,777.99,Mobile App,23-02-2023,0
511,665,903,18-02-2023,Delivered,1369.76,Mobile App,25-02-2023,0
512,5283,7156,18-02-2023,Pending,404.69,Website,26-02-2023,10
513,5767,7800,18-02-2023,Delivered,13240.8,Mobile App,20-02-2023,0
514,6360,8598,18-02-2023,Delivered,1743.09,Mobile App,25-02-2023,0
515,6442,8714,18-02-2023,Returned,2874.74,Mobile App,24-02-2023,20
516,6480,8773,18-02-2023,Delivered,9497.91,Website,25-02-2023,10
517,8133,11001,18-02-2023,Delivered,2744.02,Website,24-02-2023,0
518,8459,11454,18-02-2023,Delivered,1406.38,Website,20-02-2023,0
519,8957,12134,18-02-2023,Delivered,5263.52,Website,20-02-2023,0
520,9132,12365,18-02-2023,Delivered,734.08,Website,22-02-2023,0
521,923,1249,19-02-2023,Delivered,752.94,Mobile App,24-02-2023,0
522,3469,4673,19-02-2023,Delivered,1025.78,Mobile App,24-02-2023,0
523,3551,4791,19-02-2023,Delivered,2712.78,Website,23-02-2023,5
524,3667,4947,19-02-2023,Delivered,645.4,Website,26-02-2023,0
525,6796,9183,19-02-2023,Delivered,620.16,Website,22-02-2023,5
526,7004,9455,19-02-2023,Delivered,573.51,Website,22-02-2023,0
527,8647,11719,19-02-2023,Delivered,5963.83,Website,25-02-2023,0
528,9429,12775,19-02-2023,Delivered,7270.2,Mobile App,25-02-2023,0
529,575,781,20-02-2023,Delivered,5323.78,Mobile App,25-02-2023,0
530,1067,1441,20-02-2023,Delivered,3638.15,Mobile App,22-02-2023,10
531,3576,4822,20-02-2023,Returned,2967.57,Website,27-02-2023,0
532,4550,6140,20-02-2023,Delivered,7051.24,Mobile App,26-02-2023,5
533,4852,6550,20-02-2023,Delivered,3018.06,Mobile App,27-02-2023,0
534,5422,7338,20-02-2023,Delivered,5792.12,Mobile App,24-02-2023,0
535,6962,9395,20-02-2023,Delivered,1002.76,Website,23-02-2023,0
536,7602,10279,20-02-2023,Delivered,424.68,Mobile App,27-02-2023,0
537,7915,10706,20-02-2023,Delivered,757.97,Website,22-02-2023,5
538,8508,11519,20-02-2023,Shipped,524.8,Website,22-02-2023,0
539,9582,12978,20-02-2023,Delivered,764.24,Mobile App,22-02-2023,10
540,9992,13523,20-02-2023,Delivered,686.18,Website,24-02-2023,0
541,2955,3997,21-02-2023,Delivered,11146.28,Mobile App,23-02-2023,10
542,3362,4523,21-02-2023,Delivered,1296.62,Mobile App,25-02-2023,0
543,3593,4848,21-02-2023,Delivered,688.27,Mobile App,26-02-2023,0
544,5690,7697,21-02-2023,Delivered,2553.27,Website,24-02-2023,0
545,6476,8766,21-02-2023,Delivered,13168.94,Website,23-02-2023,5
546,6663,9008,21-02-2023,Delivered,6565.67,Website,28-02-2023,20
547,6774,9158,21-02-2023,Delivered,2459.47,Mobile App,24-02-2023,0
548,7427,10043,21-02-2023,Delivered,2491.83,Mobile App,24-02-2023,10
549,7707,10424,21-02-2023,Delivered,5840.29,Mobile App,26-02-2023,0
550,8101,10958,21-02-2023,Shipped,1762.03,Website,26-02-2023,0
551,8326,11267,21-02-2023,Delivered,1605.79,Mobile App,26-02-2023,5
552,8597,11650,21-02-2023,Shipped,300.44,Website,26-02-2023,0
553,8910,12070,21-02-2023,Delivered,1123.67,Mobile App,26-02-2023,0
554,8946,12119,21-02-2023,Delivered,1946.9,Website,24-02-2023,5
555,9874,13365,21-02-2023,Delivered,570.32,Website,23-02-2023,0
556,1918,2592,22-02-2023,Delivered,868.78,Mobile App,28-02-2023,0
557,2370,3202,22-02-2023,Delivered,939.77,Website,25-02-2023,0
558,3230,4351,22-02-2023,Delivered,5325.68,Website,25-02-2023,5
559,4379,5913,22-02-2023,Delivered,728.07,Website,28-02-2023,0
560,4997,6739,22-02-2023,Delivered,802.73,Website,01-03-2023,20
561,5003,6749,22-02-2023,Delivered,770.02,Website,28-02-2023,20
562,5377,7276,22-02-2023,Delivered,6015.06,Mobile App,24-02-2023,10
563,5405,7316,22-02-2023,Shipped,1163.74,Mobile App,24-02-2023,20
564,6737,9106,22-02-2023,Shipped,2835.9,Website,27-02-2023,0
565,423,579,23-02-2023,Delivered,1164.7,Website,26-02-2023,10
566,1297,1759,23-02-2023,Delivered,1011.69,Website,02-03-2023,0
567,2071,2799,23-02-2023,Pending,662.14,Website,01-03-2023,0
568,2598,3505,23-02-2023,Delivered,6399.44,Mobile App,27-02-2023,5
569,3067,4140,23-02-2023,Delivered,995.66,Website,26-02-2023,20
570,3782,5115,23-02-2023,Delivered,1035.3,Website,28-02-2023,5
571,4552,6143,23-02-2023,Delivered,750.22,Website,26-02-2023,0
572,5259,7127,23-02-2023,Delivered,2852.96,Mobile App,01-03-2023,0
573,6845,9250,23-02-2023,Delivered,1033.55,Website,26-02-2023,0
574,7385,9976,23-02-2023,Confirmed,22610.71,Website,01-03-2023,0
575,8210,11108,23-02-2023,Delivered,2896.63,Website,02-03-2023,0
576,8734,11835,23-02-2023,Delivered,4324.62,Website,27-02-2023,20
577,9772,13228,23-02-2023,Delivered,2114.62,Website,26-02-2023,0
578,9883,13376,23-02-2023,Delivered,4494.93,Mobile App,01-03-2023,0
579,768,1038,24-02-2023,Shipped,1469.53,Website,28-02-2023,0
580,3973,5363,24-02-2023,Delivered,5546.41,Website,01-03-2023,0
581,4555,6146,24-02-2023,Delivered,2032.42,Website,28-02-2023,10
582,5072,6845,24-02-2023,Delivered,7440.72,Mobile App,01-03-2023,0
583,5647,7642,24-02-2023,Delivered,9929.47,Website,26-02-2023,0
584,6679,9029,24-02-2023,Delivered,34456.41,Mobile App,28-02-2023,0
585,7802,10556,24-02-2023,Delivered,1569.96,Website,03-03-2023,0
586,155,217,25-02-2023,Delivered,2291.25,Website,02-03-2023,0
587,1535,2077,25-02-2023,Shipped,3934.33,Mobile App,28-02-2023,0
588,3584,4834,25-02-2023,Delivered,1717.19,Website,27-02-2023,0
589,4121,5566,25-02-2023,Shipped,9289.42,Mobile App,01-03-2023,0
590,4252,5742,25-02-2023,Delivered,2611.81,Website,01-03-2023,0
591,4730,6379,25-02-2023,Delivered,968.5,Mobile App,04-03-2023,0
592,9936,13448,25-02-2023,Delivered,967.05,Website,02-03-2023,0
593,4683,6323,26-02-2023,Delivered,1057.65,Mobile App,05-03-2023,0
594,7211,9742,26-02-2023,Delivered,2539.22,Website,04-03-2023,0
595,7407,10008,26-02-2023,Delivered,3429.22,Website,01-03-2023,5
596,7416,10023,26-02-2023,Shipped,13537.06,Mobile App,01-03-2023,0
597,7647,10337,26-02-2023,Delivered,14345.54,Mobile App,05-03-2023,0
598,8092,10945,26-02-2023,Delivered,4168.14,Website,28-02-2023,10
599,9596,12996,26-02-2023,Delivered,2378.59,Website,04-03-2023,0
600,198,269,27-02-2023,Delivered,2369.51,Mobile App,04-03-2023,0
601,1024,1384,27-02-2023,Delivered,609.64,Website,04-03-2023,0
602,1116,1510,27-02-2023,Delivered,11981.24,Website,02-03-2023,5
603,2955,3997,27-02-2023,Delivered,3626.49,Mobile App,04-03-2023,0
604,5293,7166,27-02-2023,Delivered,8449.88,Website,06-03-2023,0
605,7909,10698,27-02-2023,Delivered,29369.22,Website,04-03-2023,5
606,8246,11154,27-02-2023,Shipped,1800.57,Website,03-03-2023,0
607,8426,11406,27-02-2023,Delivered,12013.83,Website,06-03-2023,10
608,8716,11810,27-02-2023,Delivered,2837.82,Website,06-03-2023,5
609,625,848,28-02-2023,Delivered,515.53,Mobile App,06-03-2023,5
610,833,1131,28-02-2023,Delivered,2462.78,Website,02-03-2023,0
611,1583,2144,28-02-2023,Delivered,2853.79,Mobile App,07-03-2023,0
612,2027,2733,28-02-2023,Shipped,5504.04,Website,04-03-2023,0
613,2218,2989,28-02-2023,Pending,2684.36,Website,07-03-2023,0
614,4400,5945,28-02-2023,Delivered,265,Website,06-03-2023,0
615,5873,7935,28-02-2023,Delivered,1026.48,Website,06-03-2023,20
616,6680,9030,28-02-2023,Delivered,628.55,Mobile App,05-03-2023,0
617,7771,10514,28-02-2023,Confirmed,8818.13,Website,05-03-2023,0
618,9237,12507,28-02-2023,Delivered,1664.27,Website,03-03-2023,0
619,9914,13420,28-02-2023,Delivered,1639.1,Mobile App,06-03-2023,0
620,526,714,01-03-2023,Delivered,4801.34,Mobile App,07-03-2023,5
621,637,865,01-03-2023,Delivered,1999.95,Mobile App,08-03-2023,5
622,815,1105,01-03-2023,Delivered,16886.58,Mobile App,05-03-2023,0
623,2626,3544,01-03-2023,Delivered,1688.7,Website,04-03-2023,10
624,4553,6144,01-03-2023,Delivered,851.59,Website,03-03-2023,0
625,5054,6818,01-03-2023,Pending,1424.15,Website,08-03-2023,0
626,5574,7535,01-03-2023,Delivered,2593.58,Website,06-03-2023,0
627,6198,8385,01-03-2023,Pending,497.6,Website,09-03-2023,0
628,6839,9239,01-03-2023,Delivered,10431.98,Website,04-03-2023,20
629,8128,10994,01-03-2023,Delivered,1534.05,Mobile App,08-03-2023,5
630,9094,12316,01-03-2023,Delivered,745.79,Website,04-03-2023,0
631,9696,13128,01-03-2023,Delivered,6510,Website,08-03-2023,0
632,4395,5939,02-03-2023,Delivered,2054.81,Mobile App,04-03-2023,0
633,6332,8559,02-03-2023,Delivered,1485.91,Website,06-03-2023,5
634,6562,8875,02-03-2023,Delivered,728.04,Mobile App,07-03-2023,0
635,8270,11189,02-03-2023,Confirmed,502.08,Website,05-03-2023,0
636,1405,1905,03-03-2023,Delivered,655.13,Website,09-03-2023,0
637,1952,2637,03-03-2023,Delivered,401.75,Website,10-03-2023,20
638,2059,2781,03-03-2023,Confirmed,990.25,Website,07-03-2023,0
639,4099,5531,03-03-2023,Delivered,582.19,Website,10-03-2023,0
640,4903,6614,03-03-2023,Delivered,566.98,Website,09-03-2023,0
641,6548,8861,03-03-2023,Delivered,1477.18,Website,09-03-2023,0
642,7405,10005,03-03-2023,Delivered,4570.87,Website,10-03-2023,10
643,8215,11116,03-03-2023,Cancelled,2710.11,Website,07-03-2023,5
644,8254,11167,03-03-2023,Delivered,1184.66,Website,10-03-2023,10
645,9383,12704,03-03-2023,Delivered,744.02,Website,07-03-2023,0
646,524,712,04-03-2023,Delivered,5301.29,Mobile App,11-03-2023,0
647,1210,1641,04-03-2023,Delivered,589.87,Website,10-03-2023,0
648,1459,1971,04-03-2023,Delivered,8987.84,Website,08-03-2023,10
649,2090,2823,04-03-2023,Shipped,506.71,Website,09-03-2023,0
650,2225,2998,04-03-2023,Delivered,258.04,Website,09-03-2023,0
651,3232,4354,04-03-2023,Delivered,756.99,Mobile App,08-03-2023,0
652,4039,5450,04-03-2023,Shipped,13260.08,Website,08-03-2023,0
653,4719,6367,04-03-2023,Delivered,1763.49,Mobile App,06-03-2023,0
654,5086,6864,04-03-2023,Delivered,31405.42,Website,09-03-2023,5
655,5322,7205,04-03-2023,Delivered,327.75,Website,06-03-2023,0
656,5535,7482,04-03-2023,Delivered,716.05,Website,09-03-2023,0
657,7206,9737,04-03-2023,Pending,983.07,Mobile App,11-03-2023,0
658,9544,12924,04-03-2023,Delivered,936.58,Website,09-03-2023,0
659,225,303,05-03-2023,Shipped,1262.26,Website,10-03-2023,5
660,2656,3581,05-03-2023,Confirmed,954.76,Website,11-03-2023,5
661,3918,5288,05-03-2023,Delivered,802.65,Mobile App,07-03-2023,20
662,4096,5528,05-03-2023,Delivered,906.14,Website,10-03-2023,0
663,6159,8336,05-03-2023,Delivered,939.2,Mobile App,07-03-2023,0
664,6817,9207,05-03-2023,Delivered,1073.77,Website,12-03-2023,0
665,6900,9320,05-03-2023,Delivered,2603.79,Website,10-03-2023,0
666,7057,9529,05-03-2023,Delivered,1829.69,Website,12-03-2023,5
667,7897,10682,05-03-2023,Delivered,1528.54,Mobile App,07-03-2023,5
668,9083,12302,05-03-2023,Delivered,2205.86,Website,08-03-2023,5
669,2646,3567,06-03-2023,Delivered,682.56,Website,12-03-2023,20
670,3379,4546,06-03-2023,Delivered,27217.44,Mobile App,08-03-2023,0
671,3656,4934,06-03-2023,Delivered,5307.7,Website,13-03-2023,0
672,3860,5217,06-03-2023,Delivered,982.7,Mobile App,08-03-2023,0
673,5819,7868,06-03-2023,Delivered,2495.05,Website,08-03-2023,10
674,6312,8534,06-03-2023,Delivered,358.73,Mobile App,09-03-2023,0
675,6745,9117,06-03-2023,Delivered,2961.09,Mobile App,09-03-2023,5
676,6990,9435,06-03-2023,Delivered,2464.88,Website,12-03-2023,5
677,8471,11472,06-03-2023,Confirmed,417,Website,13-03-2023,5
678,9568,12954,06-03-2023,Delivered,660.17,Mobile App,08-03-2023,0
679,9996,13528,06-03-2023,Delivered,2247.73,Website,08-03-2023,5
680,536,727,07-03-2023,Delivered,964.06,Website,12-03-2023,0
681,551,747,07-03-2023,Cancelled,3358.3,Website,14-03-2023,0
682,804,1093,07-03-2023,Delivered,807.13,Website,10-03-2023,0
683,1152,1561,07-03-2023,Delivered,1252.31,Website,09-03-2023,10
684,1430,1937,07-03-2023,Delivered,3407.56,Mobile App,14-03-2023,0
685,1590,2154,07-03-2023,Delivered,959.62,Website,12-03-2023,0
686,1716,2322,07-03-2023,Delivered,1613.13,Website,09-03-2023,0
687,1983,2678,07-03-2023,Shipped,10925.61,Website,12-03-2023,0
688,4313,5824,07-03-2023,Delivered,5803.4,Mobile App,10-03-2023,0
689,5628,7616,07-03-2023,Delivered,1602.35,Website,13-03-2023,5
690,6849,9256,07-03-2023,Delivered,685.05,Mobile App,13-03-2023,0
691,8196,11089,07-03-2023,Delivered,6801.64,Mobile App,11-03-2023,5
692,9239,12510,07-03-2023,Pending,2028.87,Website,12-03-2023,0
693,9817,13290,07-03-2023,Delivered,967.01,Mobile App,09-03-2023,0
694,555,754,08-03-2023,Delivered,6081.95,Website,15-03-2023,0
695,1053,1422,08-03-2023,Delivered,2683.06,Website,15-03-2023,0
