product_id,product_name,category_id,seller_id,brand,stock_keeping_unit,price,cost_price,discount_percentage,description,average_rating,total_reviews,launch_date,is_active
161,Dettol Plus Hand Sanitizer,9,32,Dettol,HEA-DET-00161,301.85,244.24,0,"Dettol Hand Sanitizer designed for quality, durability and everyday use.",3.8,206,2024-06-26,True
162,GoMechanic Advanced Engine Oil,10,33,GoMechanic,AUT-GOM-00162,44505.35,31762.28,15,"GoMechanic Engine Oil designed for quality, durability and everyday use.",4.8,232,2022-04-11,True
163,Bosch Advanced Helmet,10,33,Bosch,AUT-BOS-00163,21073.28,14526.5,5,"Bosch Helmet designed for quality, durability and everyday use.",4.9,227,2024-10-15,False
164,3M Ultra Tyre Inflator,10,33,3M,AUT-3M-00164,38152.92,26878.5,0,"3M Tyre Inflator designed for quality, durability and everyday use.",4.8,206,2022-07-09,True
165,Bosch Elite Car Cover,10,33,Bosch,AUT-BOS-00165,43276.11,29230.43,40,"Bosch Car Cover designed for quality, durability and everyday use.",3.9,46,2026-03-29,True
166,Castrol Eco Tyre Inflator,10,33,Castrol,AUT-CAS-00166,23607.35,19209.84,10,"Castrol Tyre Inflator designed for quality, durability and everyday use.",5.0,81,2025-07-25,True
167,Lego Advanced Building Blocks,7,34,Lego,TOY-LEG-00167,3068.09,2463.23,15,"Lego Building Blocks designed for quality, durability and everyday use.",4.8,601,2018-04-21,True
168,Hot Wheels Elite Building Blocks,7,34,Hot Wheels,TOY-HOT-00168,1956.5,1311.2,10,"Hot Wheels Building Blocks designed for quality, durability and everyday use.",4.9,257,2023-05-31,True
169,Nerf Plus Building Blocks,7,34,Nerf,TOY-NER-00169,3465.91,2029.79,40,"Nerf Building Blocks designed for quality, durability and everyday use.",4.7,182,2024-11-25,True
170,Funskool Plus Toy Car,7,34,Funskool,TOY-FUN-00170,2643.79,1850.71,0,"Funskool Toy Car designed for quality, durability and everyday use.",4.9,345,2022-08-28,True
171,Nerf Ultra Board Game,7,34,Nerf,TOY-NER-00171,1774.24,1302.15,0,"Nerf Board Game designed for quality, durability and everyday use.",3.5,191,2024-09-04,True
172,Dettol Plus First Aid Kit,9,35,Dettol,HEA-DET-00172,1568.97,1246.9,5,"Dettol First Aid Kit designed for quality, durability and everyday use.",4.4,19,2026-04-10,True
173,Himalaya Pro First Aid Kit,9,35,Himalaya,HEA-HIM-00173,4838.65,3797.72,20,"Himalaya First Aid Kit designed for quality, durability and everyday use.",4.5,30,2026-04-10,True
174,Dettol Ultra First Aid Kit,9,35,Dettol,HEA-DET-00174,4126.14,2569.18,10,"Dettol First Aid Kit designed for quality, durability and everyday use.",4.3,240,2022-06-22,True
175,Ensure Elite Vitamin Tablets,9,35,Ensure,HEA-ENS-00175,2558.92,1876.82,10,"Ensure Vitamin Tablets designed for quality, durability and everyday use.",4.1,325,2023-10-10,True
176,Horlicks Eco First Aid Kit,9,35,Horlicks,HEA-HOR-00176,1946.44,1629.18,10,"Horlicks First Aid Kit designed for quality, durability and everyday use.",4.5,196,2024-06-25,True
177,Dabur Eco Hand Sanitizer,9,35,Dabur,HEA-DAB-00177,1562.65,1300.82,50,"Dabur Hand Sanitizer designed for quality, durability and everyday use.",4.2,101,2025-09-28,True
178,Minimalist Pro Serum,5,36,Minimalist,BEA-MIN-00178,741.09,558.03,5,"Minimalist Serum designed for quality, durability and everyday use.",3.6,208,2023-10-27,True
179,Minimalist Max Face Wash,5,36,Minimalist,BEA-MIN-00179,4631.45,3458.73,20,"Minimalist Face Wash designed for quality, durability and everyday use.",4.9,278,2024-07-09,True
180,Nivea Classic Shampoo,5,36,Nivea,BEA-NIV-00180,3136.03,2276.91,5,"Nivea Shampoo designed for quality, durability and everyday use.",4.4,53,2024-04-21,True
181,Nivea Advanced Sunscreen,5,36,Nivea,BEA-NIV-00181,637.64,498.14,0,"Nivea Sunscreen designed for quality, durability and everyday use.",4.5,141,2025-04-13,True
182,Maybelline Max Serum,5,36,Maybelline,BEA-MAY-00182,1534.26,871.07,20,"Maybelline Serum designed for quality, durability and everyday use.",4.4,299,2020-03-17,True
183,Bosch Advanced Tyre Inflator,10,37,Bosch,AUT-BOS-00183,9722.43,7531.98,25,"Bosch Tyre Inflator designed for quality, durability and everyday use.",4.8,741,2018-11-02,True
184,3M Advanced Car Cover,10,37,3M,AUT-3M-00184,49460.42,35264.79,10,"3M Car Cover designed for quality, durability and everyday use.",3.8,89,2025-08-16,True
185,Bosch Ultra Car Cover,10,37,Bosch,AUT-BOS-00185,36690.4,27315.47,15,"Bosch Car Cover designed for quality, durability and everyday use.",5.0,297,2021-08-27,True
186,Michelin Eco Tyre Inflator,10,37,Michelin,AUT-MIC-00186,16732.37,11214.87,0,"Michelin Tyre Inflator designed for quality, durability and everyday use.",3.6,41,2024-05-23,True
187,Castrol Pro Tyre Inflator,10,37,Castrol,AUT-CAS-00187,47724.72,30571.68,15,"Castrol Tyre Inflator designed for quality, durability and everyday use.",5.0,55,2024-04-28,True
188,Michelin Ultra Car Cover,10,37,Michelin,AUT-MIC-00188,20568.12,14413.24,25,"Michelin Car Cover designed for quality, durability and everyday use.",4.3,422,2020-08-28,True
189,Funskool Ultra Doll,7,38,Funskool,TOY-FUN-00189,2383.9,2018.33,5,"Funskool Doll designed for quality, durability and everyday use.",4.3,42,2026-01-05,True
190,Funskool Classic Board Game,7,38,Funskool,TOY-FUN-00190,2722.43,1928.71,5,"Funskool Board Game designed for quality, durability and everyday use.",3.9,183,2022-11-01,True
191,Funskool Max Toy Car,7,38,Funskool,TOY-FUN-00191,4301.53,2936.02,15,"Funskool Toy Car designed for quality, durability and everyday use.",4.3,134,2025-11-11,True
192,Barbie Eco Toy Car,7,38,Barbie,TOY-BAR-00192,2194.04,1577.9,10,"Barbie Toy Car designed for quality, durability and everyday use.",4.4,525,2020-02-14,True
193,Philips Classic Induction Cooktop,3,39,Philips,HMK-PHI-00193,1609.6,1051.65,0,"Philips Induction Cooktop designed for quality, durability and everyday use.",3.5,301,2023-05-22,True
194,Pigeon Ultra Cookware Set,3,39,Pigeon,HMK-PIG-00194,19262.78,16248.15,15,"Pigeon Cookware Set designed for quality, durability and everyday use.",4.7,134,2025-02-22,True
195,Michelin Eco Engine Oil,10,40,Michelin,AUT-MIC-00195,7083.0,5723.67,0,"Michelin Engine Oil designed for quality, durability and everyday use.",3.5,174,2023-09-18,True
196,Bosch Advanced Car Cover,10,40,Bosch,AUT-BOS-00196,33838.24,24137.95,10,"Bosch Car Cover designed for quality, durability and everyday use.",4.1,258,2021-12-09,True
197,Bosch Elite Engine Oil,10,40,Bosch,AUT-BOS-00197,30938.7,25706.08,25,"Bosch Engine Oil designed for quality, durability and everyday use.",4.8,174,2019-09-01,True
198,Bosch Premium Helmet,10,40,Bosch,AUT-BOS-00198,20412.13,12661.68,5,"Bosch Helmet designed for quality, durability and everyday use.",4.0,436,2019-05-31,True
199,GoMechanic Plus Car Cover,10,40,GoMechanic,AUT-GOM-00199,30096.92,22625.65,5,"GoMechanic Car Cover designed for quality, durability and everyday use.",4.8,193,2022-12-03,True
200,3M Eco Engine Oil,10,40,3M,AUT-3M-00200,47451.75,38621.65,30,"3M Engine Oil designed for quality, durability and everyday use.",4.4,32,2025-10-12,False
201,Michelin Max Cleaning Kit,10,40,Michelin,AUT-MIC-00201,34967.27,23514.71,5,"Michelin Cleaning Kit designed for quality, durability and everyday use.",4.9,257,2024-05-08,True
202,Maybelline Premium Lipstick,5,41,Maybelline,BEA-MAY-00202,2877.57,2418.13,10,"Maybelline Lipstick designed for quality, durability and everyday use.",4.9,438,2021-02-20,True
203,Loreal Classic Serum,5,41,Loreal,BEA-LOR-00203,2747.83,2195.03,0,"Loreal Serum designed for quality, durability and everyday use.",4.7,97,2023-03-22,True
204,Mamaearth Eco Sunscreen,5,41,Mamaearth,BEA-MAM-00204,1202.53,736.75,30,"Mamaearth Sunscreen designed for quality, durability and everyday use.",4.8,279,2024-03-09,True
205,Minimalist Advanced Face Wash,5,41,Minimalist,BEA-MIN-00205,4585.04,3478.61,15,"Minimalist Face Wash designed for quality, durability and everyday use.",4.7,389,2021-10-20,True
206,Mamaearth Max Sunscreen,5,41,Mamaearth,BEA-MAM-00206,1645.85,1082.79,25,"Mamaearth Sunscreen designed for quality, durability and everyday use.",4.6,101,2025-08-19,True
207,Nivea Elite Serum,5,41,Nivea,BEA-NIV-00207,371.72,300.81,20,"Nivea Serum designed for quality, durability and everyday use.",5.0,37,2026-04-11,True
208,Nivea Smart Shampoo,5,41,Nivea,BEA-NIV-00208,1749.85,1161.82,25,"Nivea Shampoo designed for quality, durability and everyday use.",4.6,105,2024-11-22,True
209,Minimalist Advanced Sunscreen,5,42,Minimalist,BEA-MIN-00209,2385.02,1836.06,5,"Minimalist Sunscreen designed for quality, durability and everyday use.",4.9,274,2024-01-12,True
210,Minimalist Eco Face Wash,5,42,Minimalist,BEA-MIN-00210,314.05,252.5,30,"Minimalist Face Wash designed for quality, durability and everyday use.",4.4,55,2025-04-24,True
211,Maybelline Ultra Face Wash,5,42,Maybelline,BEA-MAY-00211,194.34,136.37,5,"Maybelline Face Wash designed for quality, durability and everyday use.",4.4,30,2026-06-16,True
212,Lakme Eco Face Wash,5,42,Lakme,BEA-LAK-00212,2825.47,1564.05,10,"Lakme Face Wash designed for quality, durability and everyday use.",4.8,317,2023-02-05,True
213,Minimalist Ultra Lipstick,5,42,Minimalist,BEA-MIN-00213,669.03,387.3,0,"Minimalist Lipstick designed for quality, durability and everyday use.",4.9,108,2024-12-26,True
214,Barbie Plus Doll,7,43,Barbie,TOY-BAR-00214,1367.4,1038.09,5,"Barbie Doll designed for quality, durability and everyday use.",4.1,172,2019-10-28,True
215,Barbie Eco Doll,7,43,Barbie,TOY-BAR-00215,2484.82,1841.31,15,"Barbie Doll designed for quality, durability and everyday use.",5.0,184,2024-11-09,False
216,Lego Premium Board Game,7,43,Lego,TOY-LEG-00216,1302.88,1068.86,15,"Lego Board Game designed for quality, durability and everyday use.",4.5,407,2020-06-01,True
217,Lakme Max Shampoo,5,44,Lakme,BEA-LAK-00217,225.94,138.31,0,"Lakme Shampoo designed for quality, durability and everyday use.",4.1,213,2023-06-07,True
218,Maybelline Elite Moisturizer,5,44,Maybelline,BEA-MAY-00218,3433.62,2445.32,5,"Maybelline Moisturizer designed for quality, durability and everyday use.",4.3,316,2023-06-10,True
219,Nivea Classic Face Wash,5,44,Nivea,BEA-NIV-00219,2269.88,1819.54,5,"Nivea Face Wash designed for quality, durability and everyday use.",4.2,103,2025-03-23,True
220,Nivea Advanced Lipstick,5,44,Nivea,BEA-NIV-00220,1256.47,899.52,5,"Nivea Lipstick designed for quality, durability and everyday use.",4.9,41,2025-02-17,True
221,Nivea Classic Shampoo,5,44,Nivea,BEA-NIV-00221,547.88,326.68,15,"Nivea Shampoo designed for quality, durability and everyday use.",4.4,132,2024-10-10,True
222,Aashirvaad Max Tea,8,45,Aashirvaad,GRO-AAS-00222,1534.63,891.11,0,"Aashirvaad Tea designed for quality, durability and everyday use.",4.6,124,2025-11-15,True
223,Tata Eco Oil,8,45,Tata,GRO-TAT-00223,231.48,168.84,5,"Tata Oil designed for quality, durability and everyday use.",4.7,478,2022-03-05,True
224,Adidas Eco Dress,2,46,Adidas,FAS-ADI-00224,1605.79,1066.6,0,"Adidas Dress designed for quality, durability and everyday use.",4.8,145,2023-05-10,True
225,Levis Advanced Sneakers,2,46,Levis,FAS-LEV-00225,6326.53,4164.99,30,"Levis Sneakers designed for quality, durability and everyday use.",4.3,12,2026-06-16,True
226,Adidas Premium Sneakers,2,46,Adidas,FAS-ADI-00226,7605.94,4941.31,15,"Adidas Sneakers designed for quality, durability and everyday use.",4.2,540,2021-11-16,True
227,H&M Plus Shirt,2,46,H&M,FAS-H&M-00227,1348.16,871.18,30,"H&M Shirt designed for quality, durability and everyday use.",4.9,243,2022-03-26,True
228,Zara Advanced Shirt,2,46,Zara,FAS-ZAR-00228,7751.78,6081.99,5,"Zara Shirt designed for quality, durability and everyday use.",4.8,49,2025-01-17,True
229,Adidas Eco Dress,2,46,Adidas,FAS-ADI-00229,1685.44,1315.12,0,"Adidas Dress designed for quality, durability and everyday use.",4.3,152,2024-03-05,True
230,H&M Classic Shirt,2,46,H&M,FAS-H&M-00230,6606.03,5210.16,10,"H&M Shirt designed for quality, durability and everyday use.",4.6,104,2024-05-10,True
231,Barbie Advanced Puzzle,7,47,Barbie,TOY-BAR-00231,4955.36,3437.88,10,"Barbie Puzzle designed for quality, durability and everyday use.",4.6,159,2025-05-06,True
232,Hot Wheels Plus Board Game,7,47,Hot Wheels,TOY-HOT-00232,3263.27,1877.99,20,"Hot Wheels Board Game designed for quality, durability and everyday use.",4.4,2,2026-06-08,True
233,Barbie Elite Building Blocks,7,47,Barbie,TOY-BAR-00233,708.53,410.65,5,"Barbie Building Blocks designed for quality, durability and everyday use.",4.3,14,2026-03-24,True
234,Barbie Plus Doll,7,47,Barbie,TOY-BAR-00234,3514.1,2091.67,50,"Barbie Doll designed for quality, durability and everyday use.",4.6,238,2020-06-24,True
235,Funskool Pro Building Blocks,7,47,Funskool,TOY-FUN-00235,1846.72,1450.19,10,"Funskool Building Blocks designed for quality, durability and everyday use.",4.7,603,2019-12-15,True
236,Hot Wheels Classic Puzzle,7,47,Hot Wheels,TOY-HOT-00236,308.41,201.37,0,"Hot Wheels Puzzle designed for quality, durability and everyday use.",4.2,172,2024-05-14,True
237,Pearson Advanced Story Book,4,48,Pearson,BOO-PEA-00237,578.93,388.76,0,"Pearson Story Book designed for quality, durability and everyday use.",4.4,374,2023-03-01,True
238,McGraw Hill Elite Biography,4,48,McGraw Hill,BOO-MCG-00238,869.35,661.94,5,"McGraw Hill Biography designed for quality, durability and everyday use.",4.3,355,2023-05-09,True
239,Pearson Max Dictionary,4,48,Pearson,BOO-PEA-00239,753.07,517.56,5,"Pearson Dictionary designed for quality, durability and everyday use.",4.0,192,2024-10-03,True
240,McGraw Hill Classic Biography,4,48,McGraw Hill,BOO-MCG-00240,793.66,637.83,15,"McGraw Hill Biography designed for quality, durability and everyday use.",4.1,275,2024-09-01,True
241,Castrol Classic Car Cover,10,49,Castrol,AUT-CAS-00241,12309.35,7202.01,5,"Castrol Car Cover designed for quality, durability and everyday use.",4.9,8,2026-05-06,True
242,Michelin Advanced Helmet,10,49,Michelin,AUT-MIC-00242,31957.33,24224.61,15,"Michelin Helmet designed for quality, durability and everyday use.",3.5,93,2025-09-29,True
243,3M Plus Tyre Inflator,10,49,3M,AUT-3M-00243,3153.76,2074.27,0,"3M Tyre Inflator designed for quality, durability and everyday use.",4.9,32,2026-02-24,True
244,Michelin Advanced Tyre Inflator,10,50,Michelin,AUT-MIC-00244,24690.63,14192.2,0,"Michelin Tyre Inflator designed for quality, durability and everyday use.",4.2,330,2021-07-16,True
245,Castrol Plus Tyre Inflator,10,50,Castrol,AUT-CAS-00245,37254.65,29050.28,10,"Castrol Tyre Inflator designed for quality, durability and everyday use.",4.9,357,2022-01-21,True
246,Bosch Eco Tyre Inflator,10,50,Bosch,AUT-BOS-00246,11317.83,7668.36,20,"Bosch Tyre Inflator designed for quality, durability and everyday use.",4.4,580,2020-03-07,True
247,Bosch Classic Tyre Inflator,10,50,Bosch,AUT-BOS-00247,38893.77,24156.29,20,"Bosch Tyre Inflator designed for quality, durability and everyday use.",4.5,40,2026-06-03,True
248,GoMechanic Smart Helmet,10,50,GoMechanic,AUT-GOM-00248,40769.73,32274.63,10,"GoMechanic Helmet designed for quality, durability and everyday use.",4.5,225,2023-12-11,False
249,Cosco Eco Yoga Mat,6,51,Cosco,SPO-COS-00249,29571.9,22291.0,0,"Cosco Yoga Mat designed for quality, durability and everyday use.",3.7,201,2023-05-02,True
250,Adidas Smart Cricket Bat,6,51,Adidas,SPO-ADI-00250,4814.18,3112.99,5,"Adidas Cricket Bat designed for quality, durability and everyday use.",4.1,355,2023-10-19,True
251,SG Elite Dumbbells,6,51,SG,SPO-SG-00251,13833.76,10238.2,25,"SG Dumbbells designed for quality, durability and everyday use.",5.0,217,2024-07-23,True
252,Puma Advanced Dumbbells,6,51,Puma,SPO-PUM-00252,10155.03,5592.8,20,"Puma Dumbbells designed for quality, durability and everyday use.",4.3,111,2025-07-27,True
253,Michelin Elite Helmet,10,52,Michelin,AUT-MIC-00253,41329.96,28865.44,5,"Michelin Helmet designed for quality, durability and everyday use.",4.8,349,2023-09-25,True
254,3M Premium Engine Oil,10,52,3M,AUT-3M-00254,5428.95,4262.63,10,"3M Engine Oil designed for quality, durability and everyday use.",4.9,136,2025-06-22,True
255,Michelin Ultra Helmet,10,52,Michelin,AUT-MIC-00255,44166.31,28291.16,25,"Michelin Helmet designed for quality, durability and everyday use.",4.0,396,2019-01-05,True
256,Castrol Elite Engine Oil,10,52,Castrol,AUT-CAS-00256,31467.41,24160.57,20,"Castrol Engine Oil designed for quality, durability and everyday use.",4.6,161,2018-04-08,True
257,Bosch Plus Helmet,10,52,Bosch,AUT-BOS-00257,11696.45,8819.06,0,"Bosch Helmet designed for quality, durability and everyday use.",4.3,53,2025-05-14,True
258,Castrol Classic Tyre Inflator,10,52,Castrol,AUT-CAS-00258,36672.79,21296.92,5,"Castrol Tyre Inflator designed for quality, durability and everyday use.",4.0,266,2020-09-29,True
259,Nestle Ultra Milk Powder,8,53,Nestle,GRO-NES-00259,908.19,696.34,15,"Nestle Milk Powder designed for quality, durability and everyday use.",4.9,75,2025-06-25,True
260,Tata Classic Atta,8,53,Tata,GRO-TAT-00260,1199.67,798.03,40,"Tata Atta designed for quality, durability and everyday use.",4.8,186,2021-07-21,True
261,Nestle Plus Coffee,8,53,Nestle,GRO-NES-00261,605.6,504.09,0,"Nestle Coffee designed for quality, durability and everyday use.",4.1,172,2024-02-25,True
262,Fortune Elite Milk Powder,8,53,Fortune,GRO-FOR-00262,626.31,354.72,25,"Fortune Milk Powder designed for quality, durability and everyday use.",3.8,183,2023-08-19,True
263,Nestle Eco Rice,8,53,Nestle,GRO-NES-00263,1783.01,987.11,5,"Nestle Rice designed for quality, durability and everyday use.",4.8,26,2026-03-10,True
264,Ensure Premium Protein Powder,9,54,Ensure,HEA-ENS-00264,2978.08,1650.27,5,"Ensure Protein Powder designed for quality, durability and everyday use.",3.9,149,2025-03-26,True
265,Dettol Elite First Aid Kit,9,54,Dettol,HEA-DET-00265,3538.87,2033.89,10,"Dettol First Aid Kit designed for quality, durability and everyday use.",4.4,180,2021-09-26,True
266,Dabur Eco Vitamin Tablets,9,54,Dabur,HEA-DAB-00266,1701.08,1234.87,20,"Dabur Vitamin Tablets designed for quality, durability and everyday use.",4.4,218,2024-09-27,True
267,Dabur Smart Protein Powder,9,54,Dabur,HEA-DAB-00267,522.44,355.44,10,"Dabur Protein Powder designed for quality, durability and everyday use.",4.5,242,2020-12-25,True
268,Dabur Ultra Protein Powder,9,54,Dabur,HEA-DAB-00268,2532.42,1656.23,10,"Dabur Protein Powder designed for quality, durability and everyday use.",4.1,144,2022-01-31,True
269,Horlicks Premium Protein Powder,9,54,Horlicks,HEA-HOR-00269,1741.55,1182.16,10,"Horlicks Protein Powder designed for quality, durability and everyday use.",4.8,314,2023-06-07,True
270,Loreal Ultra Moisturizer,5,55,Loreal,BEA-LOR-00270,1933.29,1211.27,0,"Loreal Moisturizer designed for quality, durability and everyday use.",4.5,229,2024-04-12,True
271,Lakme Smart Face Wash,5,55,Lakme,BEA-LAK-00271,373.01,245.89,30,"Lakme Face Wash designed for quality, durability and everyday use.",4.9,343,2023-03-14,True
